,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
76,1735110163.248,5.0,0.9999474,6.329797e-05,0.010253916,-3.9996708e-06,20.019321,0.055617064,2.6072428,5.039697,-0.018929882,-0.016001565,5.0,0.0,0.0,9.854680044488685,-0.014135079346723705,-0.09083100331199634,2.863160876245809e-06,False
77,1735110163.288,5.0,0.99996704,-0.00020289398,0.008117245,-1.2849741e-06,20.22106,0.054860212,2.6066425,5.046924,-0.01887764,-0.01403054,5.0,0.0,0.0,9.850527529588614,-0.012510054853618039,-0.07882228961058249,-4.530030602130087e-06,False
78,1735110163.328,5.0,0.9999804,-0.00049057015,0.006239319,1.4274532e-06,20.423054,0.054109816,2.6061184,5.0525656,-0.018604372,-0.012194678,5.0,0.0,0.0,9.846406779265264,-0.009742122888521677,-0.06847732079788402,-1.3574798453080143e-05,False
79,1735110163.368,5.0,0.9999891,-0.0007594743,0.004614378,3.7321997e-06,20.625246,0.05337483,2.605665,5.0568256,-0.018109446,-0.010502042,4.91436093467161,-0.9214426752509268,0.0,9.842369587964383,-0.006586808071026551,-0.06001161603870573,-2.3094556870329244e-05,False
80,1735110163.408,5.0,0.9999945,-0.0008493387,0.003197874,5.747989e-06,20.827585,0.05266364,2.6052778,5.0598965,-0.017426452,-0.008501857,4.91436093467161,0.0,-0.9214426752509268,10.267302991906108,2.8969703755313527,-0.32102259319888016,0.009577040099669674,False
81,1735110163.448,5.0,0.9999466,0.010295705,0.0009130327,3.785205e-05,21.030022,0.051950857,2.60498,5.061626,-0.019518597,-0.017031437,4.91436093467161,-0.9214426752509268,0.0,6.609728380743171,1.5351143298412993,-0.2883435505779139,0.005503658652279107,False
82,1735110163.488,5.0,0.99922985,0.03907735,-0.003550288,9.2531045e-05,21.232483,0.0509363,2.6027296,5.0610147,-0.033421714,-0.10932314,4.84182026135042,0.30261376633440124,-1.210455065337605,3.657761883346508,-2.9777450723509427,-1.455704858426992,-0.02112223540479988,False
83,1735110163.528,5.0,0.998562,0.051270675,-0.015656779,-0.00036877673,21.434872,0.049220584,2.594595,5.0578065,-0.05220476,-0.30798322,4.84182026135042,0.30261376633440124,-1.210455065337605,4.299189347392313,-3.187759667122782,-1.078372201209769,-0.007960422035461174,False
84,1735110163.568,5.0,0.9990975,0.018876974,-0.037981078,-0.002297383,21.63703,0.046832085,2.5778387,5.0487556,-0.065379165,-0.52915657,4.84182026135042,0.30261376633440124,-1.210455065337605,5.109945208331936,-2.4254660820861313,-0.45334333631419366,0.004522649284634576,False
85,1735110163.608,5.0,0.9972297,-0.041694768,-0.061382346,-0.0051699267,21.838642,0.04422094,2.5524523,5.0301514,-0.061313532,-0.7369467,4.772399890175149,0.0,-1.491374965679734,5.915935817949616,-1.0487410689786947,0.20709481426041426,0.01630223729020411,False
